LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,Hip_x,Hip_y,LKnee_x,LKnee_y,RKnee_x,RKnee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,LHeel_x,LHeel_y,RHeel_x,RHeel_y,LBigToe_x,LBigToe_y,RBigToe_x,RBigToe_y,crossfit_label,session_id
630.7069016,532.3130894,553.2962799,539.3206072,656.5756226,585.8386946,532.5372314,587.7870083,662.5363922,646.5278149,525.9568405,649.3076134,615.0091553,567.1860981,574.0303421,568.0440187,594.5197487,567.6150584,639.6095657,609.6581268,549.7573853,615.0422859,626.3999176,633.4316397,569.0676117,635.9885359,627.2911453,635.5651331,576.1795044,636.0553122,631.309433,658.2999229,565.1841354,655.390563,0,5
630.700264,530.8478308,553.5049438,537.7782726,656.2811279,584.4528294,532.9817581,586.7287159,662.6583862,644.831543,525.9791946,647.2350597,614.9470139,564.6198034,574.1641235,565.6912279,594.5555687,565.1555157,641.7254639,607.9384232,550.1120758,610.2383852,623.9063263,616.4526987,567.668457,633.3033657,618.2447433,611.7190075,573.6981201,634.0470457,627.0050049,644.7660971,561.4394379,654.2739916,0,5
630.7407379,530.0089216,553.6325836,536.4987946,656.1799622,582.8056097,533.0607986,585.5067015,662.6371765,642.9576874,526.0418701,646.4893627,614.8933029,564.5522547,574.1226959,564.4911432,594.5079994,564.521699,642.8730011,605.6399632,550.4468536,610.5366898,623.2175446,614.9146557,567.7313995,632.7857637,617.5937653,609.9652719,573.7303925,633.5896111,627.1537018,642.8204441,561.3613129,653.2375431,0,5
631.3282013,529.560113,553.868103,536.352067,656.6706848,582.7250576,533.0958939,583.395009,662.5596619,641.1563587,526.0493851,641.3515806,614.8706055,560.6318951,574.1768265,562.5800371,594.523716,561.6059661,643.6708832,605.9623003,550.4655838,612.355957,623.0546951,610.7958984,566.2913132,628.0682945,616.3931274,604.6492195,571.9392776,627.2181845,626.8184662,638.6323786,560.1192093,649.4660568,0,5
631.8042755,526.5919161,554.1579056,532.2224092,657.1289825,577.5316143,533.0851364,576.2628222,662.4613953,635.2282906,525.8964157,635.7172251,614.8379517,557.7681112,574.1770172,559.464426,594.5074844,558.6162686,644.7431183,607.4029684,548.2907104,603.2012129,623.1951904,616.1784267,565.934639,638.7271786,617.7991867,613.1692028,571.9773483,641.1734819,630.205307,642.4184561,556.2543488,653.4027672,0,5
634.1672897,519.2868662,555.0415039,520.8906984,659.1362762,569.0542459,533.0316162,564.4662523,662.4800873,627.2504997,525.9032059,623.9503098,616.3988113,555.4983616,575.2513504,555.0995922,595.8250809,555.2989769,646.5307617,607.2478724,548.3840179,583.0329752,623.3422089,614.2545319,562.3499298,633.468976,616.268692,610.3944683,568.3368683,639.8709583,628.7076569,639.3975163,552.3110962,653.2168579,0,5
635.1877594,513.8151169,555.5564499,515.6131411,660.3543091,565.3539991,532.0569992,559.2528105,662.4491119,621.4501476,525.5399704,616.7334509,617.8218842,553.2606697,575.3909302,553.1714487,596.6064072,553.2160592,639.0592194,586.4315271,547.8226471,588.7694263,630.2910233,620.7707548,563.8789749,627.1245861,625.184021,624.5323277,570.7407379,631.9944477,637.6499176,642.0664215,555.5964279,647.3176289,0,5
635.286026,508.6611986,555.8791351,510.5390882,660.8261108,560.543232,530.8747101,554.8761749,662.2661591,614.0127039,525.5716705,611.3277483,618.9341354,551.1757135,575.7204056,550.7446718,597.3272705,550.9601927,636.4731979,582.4494123,549.4007492,584.902153,632.2075653,629.4385815,559.1507721,628.2508993,628.9323044,645.3214645,561.634407,642.2627592,641.9776917,642.4872494,549.8157501,649.2846107,0,5
635.3670502,505.8413601,555.9589386,507.3261452,661.5863037,555.0831985,529.8052979,550.7420111,662.2388458,606.2073469,525.2393723,604.2322969,619.247818,548.0709171,575.6401825,547.0521069,597.4440002,547.561512,634.7771454,585.0438166,549.4650269,582.6834297,631.652832,630.8858585,558.5379028,628.5924625,628.1029129,644.2041636,563.352356,642.6698542,640.5181122,643.3126831,550.9087372,649.9529314,0,5
636.1745071,503.771081,556.3316727,503.2270432,661.5875244,545.0044012,528.8221359,541.3182306,662.0979309,594.0268993,523.9899445,594.9597073,619.6338654,547.2354841,575.5871582,545.9424448,597.6105118,546.5889645,633.701973,582.0185423,554.8363113,580.3770304,632.7566528,629.8655462,559.3470001,627.2870636,630.3964233,643.8660336,564.4024658,642.097106,640.4563904,643.5806465,552.2816086,650.0612926,0,5
636.4015961,502.5216007,557.0366669,501.3703108,661.6023254,541.3653088,528.9104462,537.8325176,661.7726135,589.6776867,523.5643387,591.2548685,619.5961761,545.5004168,575.6354904,544.254756,597.6158333,544.8775864,634.5171356,579.6076012,556.5086746,580.2596569,632.9412842,629.7116518,558.5696411,627.4772215,630.5954742,643.0465221,564.5856857,640.9744835,640.1376343,643.7693882,552.4230957,651.8495321,0,5
636.6405487,500.4254866,557.0307159,501.2524223,661.4789581,538.9400768,528.776474,537.1533394,661.7273712,587.814517,523.1674194,588.7219191,619.6733475,543.9960194,575.7575226,542.2124577,597.715435,543.1042385,634.7136307,579.3132877,556.1312866,577.2791004,632.7016449,629.7010088,558.8165283,627.165699,630.2949905,642.852416,564.7151947,640.31672,640.2374268,644.2280245,552.4471283,651.9763041,0,5
636.715889,499.3825579,557.4852753,500.00144,661.4906311,536.9794893,528.5681915,536.9252443,661.5480042,586.2524414,523.1845093,587.2688484,619.8442459,544.6637392,576.1419678,543.1932449,597.9931068,543.9284921,634.385376,576.9944,556.2371063,575.3937864,632.5789261,629.2929268,559.1237259,627.3774862,630.222702,641.2439489,564.4246292,640.9710073,639.9773026,644.4854307,552.8336716,651.8573427,0,5
636.6139984,498.2996321,557.6186371,499.6475601,661.3975525,536.1485195,528.1744385,536.7643976,661.3956451,584.4881058,522.8855515,587.0812225,619.7224808,545.0189066,576.1110687,543.7922573,597.9167747,544.405582,634.4260406,568.4693098,557.2035599,569.2282677,632.3715973,629.201045,559.1159821,627.7307224,630.149765,641.1693621,564.4834137,641.5482187,639.6988678,644.5201921,553.0773926,651.8847656,0,5
636.5278244,496.9038534,557.4272919,499.8405075,661.3172913,534.7493076,527.148056,536.6338491,661.3920593,581.0501575,522.6595306,587.0789051,619.6398926,544.6639538,576.0123444,543.6960411,597.8261185,544.1799974,634.4708252,572.3819017,556.8761444,574.194088,632.3274994,629.0592527,559.1721725,627.7719212,630.1723099,640.9597206,564.7221756,641.2385845,639.9323654,644.4380522,553.2209396,651.9129181,0,5
636.3884354,495.4412127,557.3252487,499.5433617,661.2887573,534.0194035,526.5128326,536.6006327,661.3854218,579.8770237,522.5418854,586.8791342,619.6292114,544.7009468,575.6115723,543.8122988,597.6203918,544.2566228,634.5948029,574.1422033,555.3035736,576.6788435,632.5789642,628.8382387,559.9088287,627.8381824,630.2802277,640.2839756,565.2306366,641.0170984,639.9062347,645.4324436,553.3609772,651.9188833,0,5
636.2769699,493.8260937,557.3085403,498.5548067,661.1152649,533.6265993,526.2509155,536.4146805,661.3696289,579.1066074,522.3965454,587.046032,619.6168137,544.1991377,575.4442215,543.762989,597.5305176,543.9810634,634.7483063,572.002058,555.160408,575.8817768,633.010025,628.6592817,560.3814697,627.4367523,630.7723236,640.716176,565.4570389,640.4286432,640.1454163,644.2586231,553.5114288,651.9583654,0,5
636.0773468,492.4834442,557.2401047,497.0801497,660.8261108,532.9992628,526.12957,535.8323193,660.9822083,578.0166435,522.3571014,586.67696,619.4057465,543.2325554,575.2796173,543.1074142,597.3426819,543.1699848,634.7816086,566.8296432,555.1375198,574.7031927,632.9887009,628.4197283,560.416069,627.5269604,630.655632,640.7894325,565.5216217,640.3314829,640.3675842,643.0580235,553.6103439,651.9207716,0,5
635.8323288,487.274251,557.9993439,488.8779974,660.4325867,530.5458784,526.9721603,530.8664131,660.8776855,574.1081715,522.2537994,582.4397564,619.2504883,541.7874241,575.1516724,542.1164989,597.2010803,541.9519615,634.7522736,558.1090736,555.3495407,564.2855787,632.9469681,628.305831,560.9072876,626.4248085,630.5806732,643.1288338,565.6640625,639.3527985,640.4508209,641.3414097,554.2810059,651.1455059,0,5
635.7979584,483.1589699,558.7492752,484.4590044,660.3462982,527.1141529,527.4923706,526.3417196,660.2624512,570.297246,521.5767288,579.2353106,619.2458344,536.3049459,575.1484299,537.8335047,597.1971321,537.0692253,634.6305466,562.8264141,557.2758865,568.6387825,633.3104706,628.0659771,562.2177124,626.4748478,631.0341644,642.1150017,566.1748505,637.8473711,640.6043243,643.5228395,554.539299,650.9819126,0,5
635.7833862,478.2790661,559.0229416,480.0374794,660.3379059,522.3856115,527.5406647,521.7122698,660.123291,564.370122,521.5864182,571.8662739,619.5750046,533.0831194,575.1512909,534.3337584,597.3631477,533.7084389,634.1184616,565.2100182,559.1732788,570.1121092,633.5311127,628.0445623,563.3939362,626.5474176,631.0126877,638.7285948,566.8561935,636.2778282,640.7701874,649.8263741,555.0648117,654.2063999,0,5
635.4887772,471.0787725,559.0309525,474.6634483,660.3253937,516.7565346,527.7800369,516.617918,659.4248962,559.2117405,521.5885162,565.6901121,620.2060699,526.1010075,575.4299927,528.0279064,597.8180313,527.0644569,634.0062332,565.0179291,558.6763382,571.4268208,633.7950897,627.8384399,563.9813995,626.6110182,631.1362457,636.0546255,567.2680664,636.4115524,640.9126282,652.639389,555.5942917,654.0234947,0,5
635.3736496,458.5752153,558.9735031,463.1528664,660.2954102,500.7290268,528.2500458,503.4352684,660.114212,542.4233437,522.0620728,549.0751362,620.5221558,522.3981857,575.7562256,523.5240269,598.1391907,522.9611063,633.2769775,562.7548313,563.5821533,566.2571955,634.0864944,627.8007603,564.3500519,626.7131996,631.6728973,635.6580877,568.0659866,636.4711189,641.1357117,653.1312418,556.115303,654.4370699,0,5
635.0159454,450.6131744,559.2288971,455.2018547,660.2883148,490.2950191,528.2530594,494.8336601,660.7002258,529.8730946,522.0345306,538.9934206,620.4783249,520.173111,575.8411789,520.343399,598.1597519,520.258255,632.2980499,564.1696644,565.3255081,566.8238497,634.5836258,627.796855,564.2407227,626.7280483,632.5999069,635.8720636,567.9161453,637.1708965,641.1772156,652.2517776,557.0251465,654.4084883,0,5
634.6486664,442.208333,559.4842529,446.6783524,660.1686096,480.8899498,528.2785797,485.7413149,661.1366272,517.9281664,522.7152252,526.0523844,620.4499054,518.1623983,575.78125,518.1165218,598.1155777,518.1394601,631.9100952,564.3338156,565.9947968,565.4905558,634.8514557,627.9797173,564.6529388,626.0220909,632.9135132,635.9084988,568.1715775,636.938982,641.1416626,651.7045212,557.9689407,654.1906929,0,5
634.1874313,434.4367504,559.4841385,439.3742466,660.2037811,470.765276,528.3253098,474.4932461,661.9808197,502.9780483,522.3907471,511.6133881,620.6128693,515.4603195,575.9707642,515.8944511,598.2918167,515.6773853,631.9429779,564.6815586,565.5588913,565.8469677,635.1164627,627.9581738,564.8363495,626.1096811,633.1229782,635.981369,568.2733917,637.2057438,641.1244202,651.2553692,558.583374,653.4355974,0,5
634.0053558,421.2439728,559.4390106,423.3342075,660.3607178,453.1162548,528.6540604,456.5011168,662.0359039,475.6753922,522.7392578,483.4070635,620.5824661,507.436738,576.7421341,508.072958,598.6623001,507.754848,632.1088791,564.8736048,565.5855179,565.2938747,635.6793213,628.4824705,564.9756622,626.1912203,633.1397247,635.9856606,568.6774445,637.1608114,641.509552,652.7123451,558.8677979,653.5664034,0,5
634.1102982,413.1060648,560.2394485,415.1429129,660.3764343,442.7942991,530.1288986,446.0293436,662.7838135,461.7607355,523.252182,466.0645866,620.5690765,506.305232,576.9356537,505.8447504,598.7523651,506.0749912,632.155838,565.3486776,565.359993,565.684576,636.2435913,629.5190477,564.9105072,627.9369307,633.2390213,636.499958,568.8269043,638.1653309,641.6184235,653.2165575,558.7126923,654.4068575,0,5
634.2615891,405.0880623,561.7171478,406.2504673,659.8847961,434.3373156,533.4828568,433.2467508,662.7095795,450.0745869,524.2678833,448.5854673,620.5748367,505.363369,577.0466995,504.5462608,598.8107681,504.9548149,632.6232147,565.6296444,565.3222656,566.2671518,636.4241791,629.4992208,564.542923,629.9215508,633.2003021,636.6315365,568.813591,639.5873308,642.4228668,652.758007,558.24543,655.2588987,0,5
634.3214035,399.8326921,562.6273346,400.5659008,661.6721344,433.9491463,534.9172974,431.2480974,659.2878723,437.2891188,526.4246368,437.91152,620.9631348,503.799448,577.5714874,503.398447,599.2673111,503.5989475,633.3589935,565.0797272,566.1061478,565.6974077,636.8480301,629.4238186,564.5100021,630.249939,633.3638763,637.1515417,568.7859344,640.1207256,643.3400726,650.6994438,558.2406616,655.2551222,0,5
634.3342972,387.3027849,565.4749298,388.5133839,661.925354,426.7691088,534.2287445,425.8606339,660.2658081,418.3870125,526.2753296,412.0128822,621.738472,499.7494411,578.5019684,499.1755342,600.1202202,499.4624877,633.5157013,565.253191,567.4793243,565.7458591,637.5896072,629.1659403,564.499588,631.515727,633.6345673,637.1566916,568.5691071,642.0374107,644.5747375,650.6700468,558.1987762,655.2252102,0,5
634.040451,383.3548737,565.3553009,384.4906712,661.4511108,428.4811306,536.6811371,430.2014351,660.0881958,408.6880589,527.9157257,407.4155331,622.5465012,495.9433222,579.3143463,495.8159065,600.9304237,495.8796144,633.6045456,564.8747635,568.3542633,566.0869074,638.7096024,629.1294622,564.4777298,633.1016636,634.630928,637.9575348,568.4292603,643.8822126,646.7724609,651.0736227,558.1513214,656.4410448,0,5
633.9359665,381.6527224,565.6400681,382.3620701,661.3687134,425.9972334,537.4356079,426.5861607,660.1180267,400.3375912,530.1093292,401.1885166,623.1959152,494.1466284,580.2661133,494.0196419,601.7310143,494.0831351,633.5606766,564.4752645,569.7224808,566.330452,639.3297195,629.0722132,564.5143509,633.9154243,635.6345749,638.045125,568.4223175,644.4389105,646.9801331,651.1062813,558.1157303,657.8272533,0,5
634.2792511,380.7299995,566.0663986,381.6232395,660.9230804,425.705924,538.0991364,426.4816189,660.139389,396.6793585,531.7285919,396.3547468,623.6405563,493.7714624,581.0198212,493.6662769,602.3301888,493.7188697,633.4833527,563.7976742,571.1904907,566.5982866,639.654007,628.9250994,564.7432709,634.0113401,636.4949799,638.0406618,568.465271,644.10151,646.9269562,651.0866261,558.2963181,657.9418373,0,5
635.1194382,381.4520073,565.8146286,380.386548,660.2506256,426.6071892,542.2939301,426.1260653,662.3661041,392.6230001,533.3376312,393.7985802,624.2099762,491.3486767,581.4688873,491.324687,602.8394318,491.3366818,633.1731415,563.6469555,573.1982422,566.2454796,639.9827957,628.6570501,565.1194,633.7501144,637.1912766,637.9210997,568.6293793,644.0210009,646.9397736,650.759654,558.5919189,657.7669573,0,5
635.7561493,383.1248903,565.6990433,382.7386093,659.3122864,427.7695513,543.9073563,428.5488939,663.9315033,390.4074526,534.3920135,391.4046764,625.0161743,492.0842028,581.7853928,491.5669441,603.4007835,491.8255734,632.6734161,564.2520618,574.4950485,566.3798904,639.9985504,628.8605547,565.5023193,633.5651064,637.8471756,638.0518198,568.6730957,642.8392839,646.7698669,650.7477236,559.1323853,657.6953745,0,5
636.4891815,383.7709808,565.8216476,382.7124739,659.1947937,428.0772114,545.4487991,429.0379143,664.6110535,390.6126738,535.6636429,391.3278151,625.3655243,492.7670288,582.0245361,491.5743256,603.6950302,492.1706772,632.3987961,564.4678831,575.0434494,566.4761925,639.9276733,628.8684082,565.7239914,633.5280275,637.7944946,638.0863237,568.8799286,642.1789026,646.6532898,650.7639027,559.2306519,657.5000668,0,5
636.8248749,383.7090969,566.6093063,383.4871387,659.1105652,427.9046917,546.9150543,428.8771534,665.175705,390.7520628,535.9696198,391.1744785,625.7337189,492.9110956,582.4827957,491.3106966,604.1082573,492.1108961,632.2622681,564.7171783,575.1467133,566.3206244,639.9393845,628.9723492,565.7286453,633.4108257,637.818985,638.0970526,568.9262772,642.1534967,646.5909576,650.7878923,559.2280197,657.2736025,0,5
637.3436737,384.1050768,566.7694855,383.6233521,659.0885925,429.1796207,547.486763,429.6897125,665.4692078,389.6594381,536.7514801,388.8458061,626.5945435,493.1700468,583.3782959,491.6071558,604.9864197,492.3886013,632.5848389,565.0649214,575.7816696,566.2226057,639.9020386,629.1478729,566.1600494,633.3370543,637.7713776,638.4457827,569.6962357,641.6791964,646.5611267,650.8922625,559.3333817,656.9984722,0,5
637.7986908,383.6268282,567.016716,383.3518267,659.6408081,428.6814165,546.820488,430.535059,666.0371399,387.9123974,537.0367432,386.6410732,626.9011307,493.1239128,583.6616898,491.7858553,605.2814102,492.4548841,633.031311,565.1275778,576.4429474,566.1591339,639.9169159,629.1089058,566.6390228,633.2868004,637.6846313,638.3546734,570.2033234,641.1073494,646.4901733,650.8857822,559.4588089,656.9831085,0,5
638.4337234,382.5139046,567.8917694,382.9025459,661.2089539,427.3361921,546.2384796,429.720912,666.9465637,386.2131214,537.3988724,384.7079945,627.3046112,493.3895159,583.7828445,492.0326185,605.5437279,492.7110672,633.2147217,565.6785679,576.64711,566.0941172,640.0318146,629.2277813,567.0527267,633.2032013,637.6168823,638.7488937,570.5936432,641.0527182,646.6026306,650.8825207,559.7369385,656.8811846,0,5
640.2736664,380.8505058,568.1067657,380.145793,665.1924133,424.1332483,545.7831573,425.8254433,668.5362244,380.5024624,537.166214,380.8689594,627.3934174,492.5508213,583.833313,491.0766792,605.6133652,491.8137503,633.2428741,565.8200598,576.4967728,565.9771299,640.2967834,629.8076105,567.2867966,633.1539774,637.6363373,640.0436497,570.7460403,641.0552931,646.8727112,650.8738947,559.8168182,656.8359947,0,5
642.0991516,378.1496716,568.8235474,376.9301891,670.356369,415.9646988,540.8274078,416.8332195,671.624527,368.8180733,536.9068527,367.3919535,627.391777,491.5958691,583.8983154,489.8458242,605.6450462,490.7208467,633.2442474,565.8126783,576.4519119,564.4020939,640.7475281,630.4491091,567.5553131,633.0950975,637.7216339,640.8737183,570.9830856,641.0336208,647.4330139,650.8714056,560.1258469,656.5218544,0,5
643.0931854,377.4232006,569.8018265,375.6031609,675.7176208,409.7552347,536.5539551,408.8173199,673.3668518,359.5353985,536.7210007,358.1679654,627.5090408,490.9254885,584.1260529,489.0765238,605.8175468,490.0010061,633.2335663,565.573597,576.507988,562.6459551,640.8653259,630.5883265,567.9841232,632.9829168,637.7101898,641.1559296,571.4931488,641.0428476,647.6531219,650.8684015,560.4233551,655.8298874,0,5
643.1882477,376.6124439,570.4186249,373.3619928,679.6853638,404.3983269,534.4036865,401.1540127,674.3079376,352.8291035,536.7494965,347.4635053,627.9323196,491.044364,584.3861008,489.3641853,606.1592102,490.2042747,633.2794189,565.5791759,576.4548492,562.4116373,640.9685516,630.6165218,568.1469727,632.9157114,637.8311157,641.286993,571.5385056,641.0444784,647.6158905,650.8587456,560.7658005,655.2510452,0,5
643.4264374,375.5086184,571.398201,372.0495558,682.9727936,396.5191555,533.1769562,394.419136,674.9648285,345.3474998,536.7156982,340.2251029,628.0643463,490.7425404,584.3730545,489.0573835,606.2187004,489.8999619,633.3147049,565.4880238,576.4205933,562.2254705,641.0372925,630.689435,568.2058716,632.9634333,638.1031418,641.439085,571.5133667,641.5363312,647.5843048,650.8553982,561.1122894,655.1064634,0,5
644.2090607,372.2778225,572.7684402,368.1352043,686.1380005,379.9786806,530.8170319,375.7264137,675.639801,330.8338952,537.3342896,324.4350243,628.3746338,487.5747442,584.7907639,486.1750174,606.5826988,486.8748808,633.4636307,564.196229,577.0836639,560.9252214,641.7099762,630.6759167,568.3252716,632.9771233,639.3555832,641.1596203,571.4963913,641.5333271,647.4804688,651.055727,562.0637131,655.1329851,0,5
644.1172028,371.476593,573.2670975,367.7594805,685.6838989,371.0453367,529.6710968,366.2128115,676.3154602,320.7211518,537.4462891,316.0052276,628.6604691,487.6724195,585.0669098,486.0684586,606.8636894,486.8704391,633.5198975,564.2400455,577.3470306,561.180439,642.199173,630.8195114,568.5817337,632.9677248,640.1502991,641.1242151,571.7049408,641.5394211,647.4554443,651.9436455,562.0080566,656.2366819,0,5
644.0041351,370.6903839,573.537178,367.7192688,686.0681152,359.6341252,529.7341919,357.233398,677.3672485,311.6453505,537.6295853,307.3397183,629.2501831,487.2335672,585.8585739,485.5695677,607.5543785,486.4015675,633.8179398,563.7368202,577.659111,561.0621214,642.4658203,630.8206701,568.756485,632.9170418,640.533371,641.0979509,571.776619,641.5381336,647.435379,652.3242617,561.9691086,656.8671942,0,5
644.1833496,369.9241734,573.8640594,367.1135187,684.7638702,350.1105022,530.6031418,348.5338783,678.2414246,301.9631553,538.2728958,298.5580158,629.6575165,487.0845222,586.3425827,485.2568865,608.0000496,486.1707044,634.2573929,563.1890059,578.0234909,560.9986496,642.4341583,630.8147478,569.2536163,632.9049826,640.4423523,641.0757637,572.0685959,641.5955973,647.4263,652.8728485,561.9528961,657.569418,0,5
643.9810944,368.9507246,574.3951416,365.1529312,681.5659332,334.2741394,536.5119171,332.5573325,679.2368317,283.3276606,539.3131638,280.9417391,629.910202,486.3569784,586.710701,484.8084211,608.3104515,485.5826998,634.5114136,562.224741,578.6600876,560.8337259,642.4156189,630.8049202,569.8430252,632.9557943,640.3868866,641.0697556,572.2767258,641.6654205,647.3755646,653.0836916,561.9750977,659.2076254,0,5
643.633728,367.1840715,574.9649048,364.5724583,675.0505066,329.3946004,543.3662796,325.5593848,678.9859772,275.5173254,540.5449295,272.7579975,630.2072144,485.9231472,586.8964386,484.3457508,608.5518265,485.134449,634.6591187,561.2831354,579.516983,560.6675577,642.4134064,630.4865313,569.9492645,632.9034376,640.4088593,640.5309963,572.2652435,641.8331337,647.3696899,653.2375002,561.9580841,659.5291042,0,5
643.5649109,365.3666496,576.1834717,364.7330475,670.6274414,323.946991,549.5433807,319.8389626,678.5471344,269.69558,541.2400436,266.8013906,630.8103561,486.0507774,587.2257233,484.2667866,609.0180397,485.158782,634.8136139,560.6328821,580.3894043,560.2620077,642.144928,629.9665689,570.7223511,632.2313833,640.373764,640.1589203,573.0739594,641.7255878,647.1265411,653.0739069,562.3935699,659.4411707,0,5
643.5087585,363.3456373,576.9267654,363.6663008,667.1617889,322.3628139,553.390274,317.1246958,678.4107208,268.1411219,541.411438,264.2048621,631.2293625,486.2037277,587.1921539,484.1482973,609.2107582,485.1760125,634.8391724,560.6008244,580.7397461,560.3321743,641.8108368,629.7936201,571.6931152,631.9876671,640.3514099,639.3839121,574.111557,641.3590908,647.1234894,654.0449095,562.6996994,659.675703,0,5
643.4481812,362.0968866,577.2882843,363.1742764,667.1211243,320.3728724,553.151741,315.515542,678.2096863,266.6845107,541.266098,262.8144908,631.7405319,486.3020039,587.348938,484.015646,609.544735,485.1588249,634.8784637,560.717597,580.919075,560.3737593,641.6600037,629.9439526,572.473526,631.9883966,640.3315735,639.4311619,575.1683426,641.3611937,647.1538544,654.3455315,562.9265594,659.8150063,0,5
643.7226105,362.8807354,577.937088,362.5034237,667.71492,318.6203599,552.5209427,315.3313279,678.0431366,267.1424603,541.155014,262.4141335,632.1547699,486.4009666,587.3653412,484.1421604,609.7600555,485.2715635,635.0389862,560.7948017,581.1399078,560.8710194,641.6547394,629.9479866,573.3102417,632.2504377,640.3642273,639.4348097,576.1323929,641.5700197,647.3803711,655.2229786,563.476944,660.3737211,0,5
643.7973022,363.4883308,579.2648315,362.5486565,667.4749756,319.2726946,553.1837845,317.8202248,678.008194,267.948153,541.1198807,264.7773743,632.5272751,486.5052509,587.4287033,484.4052744,609.9779892,485.4552627,635.1812744,560.863595,581.2802124,561.3566923,641.7080688,629.8739147,573.6832428,632.3388004,640.5858612,639.421463,576.8513107,641.76404,647.7690125,655.6042385,563.7606812,660.8426571,0,5
643.8439941,363.1844473,580.0699615,362.5470686,666.988678,319.0117478,553.8649368,318.8901043,677.9491425,266.6031861,541.064949,266.0183358,632.7222824,486.5811682,587.614212,484.6090794,610.1682472,485.5951238,635.3505707,560.9113169,581.4389038,561.6917753,641.7455292,629.8350763,573.6644363,632.4415827,640.6899261,639.3148184,576.987381,641.9795609,647.7941132,655.7723808,563.8567352,661.1889839,0,5
643.9643097,363.2683039,580.7976532,362.7188158,666.7594147,317.9978299,553.8175583,319.1096163,677.8566742,264.6513963,540.2838135,266.058054,633.1848145,486.7067814,588.0305862,484.7896242,610.6077003,485.7482028,635.6282806,560.9386539,581.9675827,561.8682861,641.905365,629.212203,573.9258957,632.4620533,640.6917572,638.5116577,577.377243,641.9790459,647.7965546,655.7620382,564.2211151,661.5299034,0,5
644.2501831,363.1190872,581.498642,362.8816366,666.6758728,317.0774245,553.9766312,318.7965059,677.8096008,263.9161062,539.4747925,265.3266907,633.6359406,486.9753027,588.4533691,485.0836802,611.0446548,486.0294914,635.9105301,560.9629011,582.2138214,562.1231174,641.9184113,628.585124,574.0972137,632.4675894,640.6620026,637.2008514,577.6813889,641.9823074,647.7819061,655.7344437,564.5004272,661.8045187,0,5
644.4921112,363.2631969,581.7420578,362.9776812,666.6697693,316.9162989,553.9060593,319.5827579,677.638092,263.551755,538.9280319,265.3405094,634.2108917,487.661047,588.8496017,485.9915972,611.5302467,486.8263221,636.2334442,560.9845734,582.5248337,562.6770687,641.9165802,628.4959888,574.2686081,632.6741409,640.588913,636.9673491,577.9005051,642.0690393,647.7787018,655.6051826,564.9018478,662.0443726,0,5
644.5860291,363.4143877,582.0556641,363.0696917,666.4808655,317.7163696,553.8963699,319.9828577,677.5276184,263.5795641,538.8063431,265.7257175,634.7579193,488.1445742,589.4264603,486.4098501,612.0921898,487.2772121,636.543808,560.9960318,582.8018188,563.0578136,641.9764709,628.4845734,574.4181061,632.8529692,640.5956268,636.8842649,577.9885101,642.1789026,647.8234863,655.5696917,565.02388,662.3049974,0,5
644.7773743,363.525238,582.4394989,363.118701,666.5274811,318.1844687,553.7841797,319.7066975,677.1486664,263.3068156,538.5101318,266.400454,635.2051926,488.2646942,590.1807404,486.4638376,612.6929665,487.3642659,636.8679047,561.1048651,583.125,563.20158,642.1279907,628.7697029,574.6486664,633.0188799,640.8724976,637.1814108,578.1168747,642.2068405,648.2460022,655.738349,565.1176834,662.5131369,0,5
644.7715759,363.5547638,582.3816681,363.1856918,666.5341187,318.4972787,553.6697388,319.450171,676.8450928,262.9286242,538.3480072,266.5207243,635.3855133,488.3415985,590.46772,486.5474796,612.9266167,487.4445391,637.0700836,561.2114668,583.2971191,563.4316492,642.1263123,628.9402914,574.6216583,633.1291294,640.8986664,637.2514057,578.0658722,642.2290707,648.2683563,656.0371256,565.1299286,662.6486635,0,5
644.7658539,363.5763073,582.3748779,363.2299805,666.4922333,319.1424036,553.5842133,319.2412806,676.4373779,263.1570196,538.219986,266.5480614,635.4455566,488.3506966,590.5548096,486.5615129,613.0001831,487.4561048,637.291069,561.2221098,583.4435272,563.7357903,642.1303558,628.9597321,574.6605682,633.2031155,640.9425354,637.154417,578.0239105,642.2301435,648.2701111,656.1950541,565.2047729,662.815733,0,5
644.7533417,363.6257887,582.4967194,363.2565451,666.398468,319.6799397,553.5712433,319.3314886,676.2161255,263.5132384,538.1053925,266.5493488,635.4494476,488.3579063,590.6814575,486.5866184,613.0654526,487.4722624,637.3719025,561.2339544,583.5310745,563.9232874,642.1328735,629.0544891,574.6681976,633.2653856,640.9989166,637.1630859,577.990799,642.2370529,648.2701111,656.5064049,565.2137375,662.9654646,0,5
644.7473907,363.6907625,582.7072144,363.3871365,666.4204407,319.9534392,553.6725998,319.6801114,676.1967468,263.7723184,538.1048584,266.5708065,635.5286407,488.445797,590.8333206,486.6893578,613.1809807,487.5675774,637.4747467,561.2394905,583.6330032,564.1205263,642.2291565,629.0508842,574.7132111,633.3514309,641.2857819,636.9605684,577.9989624,642.3937368,648.2720184,656.6470814,565.2282715,663.0742979,0,5
